Season,Date,Team,Opp,Result,Name,Distance,Good,Block,Playoffs
2001,10/7/2001,NO,MIN,W 28-15,John Carney,33,1,0,0
2001,10/7/2001,NO,MIN,W 28-15,John Carney,29,1,0,0
2001,10/7/2001,NO,MIN,W 28-15,John Carney,23,1,0,0
2001,10/7/2001,MIA,NE,W 30-10,Olindo Mare,34,1,0,0
2001,10/7/2001,MIA,NE,W 30-10,Olindo Mare,27,1,0,0
2001,10/7/2001,MIA,NE,W 30-10,Olindo Mare,19,1,0,0
2001,10/7/2001,KC,DEN,L 6-20,Todd Peterson,35,1,0,0
2001,10/7/2001,KC,DEN,L 6-20,Todd Peterson,23,1,0,0
2001,10/7/2001,JAX,SEA,L 15-24,Mike Hollis,52,0,0,0
2001,10/7/2001,JAX,SEA,L 15-24,Mike Hollis,48,1,0,0
2001,10/7/2001,JAX,SEA,L 15-24,Mike Hollis,32,1,0,0
2001,10/7/2001,GB,TB,L 10-14,Ryan Longwell,35,1,0,0
2001,10/7/2001,DEN,KC,W 20-6,Jason Elam,48,1,0,0
2001,10/7/2001,DEN,KC,W 20-6,Jason Elam,24,1,0,0
2001,10/7/2001,DAL,OAK,L 21-28,Tim Seder,41,0,1,0
2001,10/7/2001,DAL,OAK,L 21-28,Tim Seder,34,0,1,0
2001,10/7/2001,CLE,SD,W 20-16,Phil Dawson,48,0,0,0
2001,10/7/2001,CLE,SD,W 20-16,Phil Dawson,31,1,0,0
2001,10/7/2001,CLE,SD,W 20-16,Phil Dawson,27,1,0,0
2001,10/7/2001,CIN,PIT,L 7-16,Neil Rackers,51,0,0,0
2001,10/7/2001,CHI,ATL,W 31-3,Paul Edinger,48,0,0,0
2001,10/7/2001,CHI,ATL,W 31-3,Paul Edinger,42,1,0,0
2001,10/7/2001,BUF,NYJ,L 36-42,Jake Arians,28,1,0,0
2001,10/7/2001,BAL,TEN,W 26-7,Matt Stover,26,1,0,0
2001,10/7/2001,BAL,TEN,W 26-7,Matt Stover,25,1,0,0
2001,10/7/2001,ATL,CHI,L 3-31,Jay Feely,44,1,0,0
2001,10/7/2001,ATL,CHI,L 3-31,Jay Feely,44,0,0,0
2001,10/7/2001,ARI,PHI,W 21-20,Bill Gramatica,30,0,0,0
2001,10/1/2001,SF,NYJ,W 19-17,Jose Cortez,49,1,0,0
2001,10/1/2001,SF,NYJ,W 19-17,Jose Cortez,35,1,0,0
2001,10/1/2001,SF,NYJ,W 19-17,Jose Cortez,29,1,0,0
2001,10/1/2001,SF,NYJ,W 19-17,Jose Cortez,19,1,0,0
2001,10/1/2001,NYJ,SF,L 17-19,John Hall,50,0,1,0
2001,10/1/2001,NYJ,SF,L 17-19,John Hall,24,1,0,0
2001,9/30/2001,WAS,KC,L 13-45,Brett Conway,30,1,0,0
2001,9/30/2001,WAS,KC,L 13-45,Brett Conway,28,1,0,0
2001,9/30/2001,TB,MIN,L 16-20,Martin Gramatica,49,1,0,0
2001,9/30/2001,TB,MIN,L 16-20,Martin Gramatica,25,1,0,0
2001,9/30/2001,SEA,OAK,L 14-38,Rian Lindell,55,0,0,0
2001,9/30/2001,SEA,OAK,L 14-38,Rian Lindell,53,0,0,0
2001,9/30/2001,SD,CIN,W 28-14,Wade Richey,38,0,0,0
2001,9/30/2001,PIT,BUF,W 20-3,Kris Brown,52,1,0,0
2001,9/30/2001,PIT,BUF,W 20-3,Kris Brown,33,0,0,0
2001,9/30/2001,PIT,BUF,W 20-3,Kris Brown,30,1,0,0
2001,9/30/2001,PHI,DAL,W 40-18,David Akers,40,1,0,0
2001,9/30/2001,PHI,DAL,W 40-18,David Akers,19,1,0,0
2001,9/30/2001,OAK,SEA,W 38-14,Sebastian Janikowski,20,1,0,0
2001,9/30/2001,NE,IND,W 44-13,Adam Vinatieri,48,1,0,0
2001,9/30/2001,NE,IND,W 44-13,Adam Vinatieri,47,1,0,0
2001,9/30/2001,NE,IND,W 44-13,Adam Vinatieri,35,1,0,0
2001,9/30/2001,NO,NYG,L 13-21,John Carney,32,1,0,0
2001,9/30/2001,NO,NYG,L 13-21,John Carney,30,1,0,0
2001,9/30/2001,MIN,TB,W 20-16,Gary Anderson,29,1,0,0
2001,9/30/2001,MIN,TB,W 20-16,Gary Anderson,24,1,0,0
2001,9/30/2001,MIA,STL,L 10-42,Olindo Mare,26,1,0,0
2001,9/30/2001,KC,WAS,W 45-13,Todd Peterson,33,1,0,0
2001,9/30/2001,JAX,CLE,L 14-23,Mike Hollis,42,0,0,0
2001,9/30/2001,GB,CAR,W 28-7,Ryan Longwell,46,1,0,0
2001,9/30/2001,GB,CAR,W 28-7,Ryan Longwell,42,1,0,0
2001,9/30/2001,GB,CAR,W 28-7,Ryan Longwell,37,0,0,0
2001,9/30/2001,DEN,BAL,L 13-20,Jason Elam,49,1,0,0
2001,9/30/2001,DEN,BAL,L 13-20,Jason Elam,43,1,0,0
2001,9/30/2001,DAL,PHI,L 18-40,Tim Seder,43,1,0,0
2001,9/30/2001,DAL,PHI,L 18-40,Tim Seder,41,1,0,0
2001,9/30/2001,CLE,JAX,W 23-14,Phil Dawson,35,1,0,0
2001,9/30/2001,CLE,JAX,W 23-14,Phil Dawson,30,1,0,0
2001,9/30/2001,CLE,JAX,W 23-14,Phil Dawson,28,1,0,0
2001,9/30/2001,BUF,PIT,L 3-20,Jake Arians,49,0,0,0
2001,9/30/2001,BUF,PIT,L 3-20,Jake Arians,23,1,0,0
2001,9/30/2001,BAL,DEN,W 20-13,Matt Stover,29,1,0,0
2001,9/30/2001,BAL,DEN,W 20-13,Matt Stover,26,1,0,0
2001,9/30/2001,ATL,ARI,W 34-14,Jay Feely,55,1,0,0
2001,9/30/2001,ATL,ARI,W 34-14,Jay Feely,34,1,0,0
2001,9/30/2001,ARI,ATL,L 14-34,Bill Gramatica,49,0,0,0
2001,9/24/2001,GB,WAS,W 37-0,Ryan Longwell,32,1,0,0
2001,9/24/2001,GB,WAS,W 37-0,Ryan Longwell,30,1,0,0
2001,9/24/2001,GB,WAS,W 37-0,Ryan Longwell,28,1,0,0
2001,9/23/2001,TEN,JAX,L 6-13,Joe Nedney,47,0,0,0
2001,9/23/2001,TEN,JAX,L 6-13,Joe Nedney,43,1,0,0
2001,9/23/2001,TEN,JAX,L 6-13,Joe Nedney,22,1,0,0
2001,9/23/2001,STL,SF,W 30-26,Jeff Wilkins,44,1,0,0
2001,9/23/2001,STL,SF,W 30-26,Jeff Wilkins,40,1,0,0
2001,9/23/2001,STL,SF,W 30-26,Jeff Wilkins,25,1,0,0
2001,9/23/2001,SF,STL,L 26-30,Jose Cortez,52,1,0,0
2001,9/23/2001,SF,STL,L 26-30,Jose Cortez,33,1,0,0
2001,9/23/2001,SEA,PHI,L 3-27,Rian Lindell,41,1,0,0
2001,9/23/2001,SD,DAL,W 32-21,Wade Richey,43,1,0,0
2001,9/23/2001,SD,DAL,W 32-21,Wade Richey,41,0,0,0
2001,9/23/2001,SD,DAL,W 32-21,Wade Richey,24,1,0,0
2001,9/23/2001,SD,DAL,W 32-21,Wade Richey,23,1,0,0
2001,9/23/2001,SD,DAL,W 32-21,Wade Richey,22,1,0,0
2001,9/23/2001,PHI,SEA,W 27-3,David Akers,49,0,0,0
2001,9/23/2001,PHI,SEA,W 27-3,David Akers,48,1,0,0
2001,9/23/2001,PHI,SEA,W 27-3,David Akers,21,1,0,0
2001,9/23/2001,OAK,MIA,L 15-18,Sebastian Janikowski,45,1,0,0
2001,9/23/2001,OAK,MIA,L 15-18,Sebastian Janikowski,42,1,0,0
2001,9/23/2001,OAK,MIA,L 15-18,Sebastian Janikowski,25,1,0,0
2001,9/23/2001,NYJ,NE,W 10-3,John Hall,26,1,0,0
2001,9/23/2001,NYG,KC,W 13-3,Morten Andersen,42,1,0,0
2001,9/23/2001,NYG,KC,W 13-3,Morten Andersen,34,1,0,0
2001,9/23/2001,NE,NYJ,L 3-10,Adam Vinatieri,24,1,0,0
2001,9/23/2001,MIN,CHI,L 10-17,Gary Anderson,20,1,0,0
2001,9/23/2001,MIA,OAK,W 18-15,Olindo Mare,27,1,0,0
2001,9/23/2001,KC,NYG,L 3-13,Todd Peterson,49,0,0,0
2001,9/23/2001,KC,NYG,L 3-13,Todd Peterson,33,1,0,0
2001,9/23/2001,JAX,TEN,W 13-6,Mike Hollis,39,1,0,0
2001,9/23/2001,JAX,TEN,W 13-6,Mike Hollis,37,0,0,0
2001,9/23/2001,JAX,TEN,W 13-6,Mike Hollis,35,1,0,0
2001,9/23/2001,IND,BUF,W 42-26,Mike Vanderjagt,45,0,0,0
2001,9/23/2001,DEN,ARI,W 38-17,Jason Elam,49,1,0,0
2001,9/23/2001,DEN,ARI,W 38-17,Jason Elam,35,1,0,0
2001,9/23/2001,DEN,ARI,W 38-17,Jason Elam,31,1,0,0
2001,9/23/2001,CLE,DET,W 24-14,Phil Dawson,46,0,0,0
2001,9/23/2001,CLE,DET,W 24-14,Phil Dawson,33,1,0,0
2001,9/23/2001,CIN,BAL,W 21-10,Neil Rackers,45,0,0,0
2001,9/23/2001,CIN,BAL,W 21-10,Neil Rackers,43,0,0,0
2001,9/23/2001,CIN,BAL,W 21-10,Neil Rackers,39,0,0,0
2001,9/23/2001,CHI,MIN,W 17-10,Paul Edinger,45,1,0,0
2001,9/23/2001,CAR,ATL,L 16-24,John Kasay,31,1,0,0
2001,9/23/2001,CAR,ATL,L 16-24,John Kasay,30,1,0,0
2001,9/23/2001,CAR,ATL,L 16-24,John Kasay,26,1,0,0
2001,9/23/2001,BUF,IND,L 26-42,Jake Arians,49,1,0,0
2001,9/23/2001,BUF,IND,L 26-42,Jake Arians,48,1,0,0
2001,9/23/2001,BUF,IND,L 26-42,Jake Arians,37,0,0,0
2001,9/23/2001,BAL,CIN,L 10-21,Matt Stover,38,1,0,0
2001,9/23/2001,ATL,CAR,W 24-16,Jay Feely,25,1,0,0
2001,9/23/2001,ARI,DEN,L 17-38,Bill Gramatica,28,1,0,0
2001,9/10/2001,NYG,DEN,L 20-31,Owen Pochman,63,0,0,0
2001,9/10/2001,DEN,NYG,W 31-20,Jason Elam,65,0,0,0
2001,9/10/2001,DEN,NYG,W 31-20,Jason Elam,37,1,0,0
2001,9/9/2001,WAS,SD,L 3-30,Brett Conway,40,1,0,0
2001,9/9/2001,TEN,MIA,L 23-31,Joe Nedney,51,1,0,0
2001,9/9/2001,TB,DAL,W 10-6,Martin Gramatica,52,0,0,0
2001,9/9/2001,TB,DAL,W 10-6,Martin Gramatica,39,1,0,0
2001,9/9/2001,STL,PHI,W 20-17,Jeff Wilkins,26,1,0,0
2001,9/9/2001,STL,PHI,W 20-17,Jeff Wilkins,20,1,0,0
2001,9/9/2001,SF,ATL,W 16-13,Jose Cortez,39,1,0,0
2001,9/9/2001,SF,ATL,W 16-13,Jose Cortez,24,1,0,0
2001,9/9/2001,SF,ATL,W 16-13,Jose Cortez,20,1,0,0
2001,9/9/2001,SEA,CLE,W 9-6,Rian Lindell,52,1,0,0
2001,9/9/2001,SEA,CLE,W 9-6,Rian Lindell,49,1,0,0
2001,9/9/2001,SEA,CLE,W 9-6,Rian Lindell,43,0,0,0
2001,9/9/2001,SEA,CLE,W 9-6,Rian Lindell,23,1,0,0
2001,9/9/2001,SD,WAS,W 30-3,Wade Richey,48,1,0,0
2001,9/9/2001,SD,WAS,W 30-3,Wade Richey,32,1,0,0
2001,9/9/2001,SD,WAS,W 30-3,Wade Richey,21,1,0,0
2001,9/9/2001,PIT,JAX,L 3-21,Kris Brown,41,1,0,0
2001,9/9/2001,PHI,STL,L 17-20,David Akers,50,1,0,0
2001,9/9/2001,OAK,KC,W 27-24,Sebastian Janikowski,43,1,0,0
2001,9/9/2001,OAK,KC,W 27-24,Sebastian Janikowski,42,1,0,0
2001,9/9/2001,OAK,KC,W 27-24,Sebastian Janikowski,36,1,0,0
2001,9/9/2001,OAK,KC,W 27-24,Sebastian Janikowski,31,1,0,0
2001,9/9/2001,NYJ,IND,L 24-45,John Hall,22,1,0,0
2001,9/9/2001,NE,CIN,L 17-23,Adam Vinatieri,39,1,0,0
2001,9/9/2001,NO,BUF,W 24-6,John Carney,31,1,0,0
2001,9/9/2001,MIN,CAR,L 13-24,Gary Anderson,41,0,0,0
2001,9/9/2001,MIA,TEN,W 31-23,Olindo Mare,37,1,0,0
2001,9/9/2001,KC,OAK,L 24-27,Todd Peterson,37,0,0,0
2001,9/9/2001,KC,OAK,L 24-27,Todd Peterson,31,1,0,0
2001,9/9/2001,JAX,PIT,W 21-3,Mike Hollis,22,0,0,0
2001,9/9/2001,IND,NYJ,W 45-24,Mike Vanderjagt,37,1,0,0
2001,9/9/2001,GB,DET,W 28-6,Ryan Longwell,48,0,0,0
2001,9/9/2001,DET,GB,L 6-28,Jason Hanson,49,1,0,0
2001,9/9/2001,DET,GB,L 6-28,Jason Hanson,39,1,0,0
2001,9/9/2001,DAL,TB,L 6-10,Tim Seder,46,1,0,0
2001,9/9/2001,DAL,TB,L 6-10,Tim Seder,22,1,0,0
2001,9/9/2001,CLE,SEA,L 6-9,Phil Dawson,48,1,0,0
2001,9/9/2001,CLE,SEA,L 6-9,Phil Dawson,37,0,0,0
2001,9/9/2001,CLE,SEA,L 6-9,Phil Dawson,22,1,0,0
2001,9/9/2001,CIN,NE,W 23-17,Neil Rackers,47,1,0,0
2001,9/9/2001,CIN,NE,W 23-17,Neil Rackers,36,1,0,0
2001,9/9/2001,CIN,NE,W 23-17,Neil Rackers,33,1,0,0
2001,9/9/2001,CHI,BAL,L 6-17,Paul Edinger,46,1,0,0
2001,9/9/2001,CHI,BAL,L 6-17,Paul Edinger,43,0,0,0
2001,9/9/2001,CHI,BAL,L 6-17,Paul Edinger,20,1,0,0
2001,9/9/2001,CAR,MIN,W 24-13,John Kasay,23,1,0,0
2001,9/9/2001,BUF,NO,L 6-24,Jake Arians,37,1,0,0
2001,9/9/2001,BUF,NO,L 6-24,Jake Arians,22,1,0,0
2001,9/9/2001,BAL,CHI,W 17-6,Matt Stover,46,0,0,0
2001,9/9/2001,BAL,CHI,W 17-6,Matt Stover,37,1,0,0
2001,9/9/2001,ATL,SF,L 13-16,Jay Feely,28,1,0,0
2001,9/9/2001,ATL,SF,L 13-16,Jay Feely,24,1,0,0
2001,2/3/2002,STL,NE,L 17-20,Jeff Wilkins,50,1,0,1
2001,2/3/2002,NE,STL,W 20-17,Adam Vinatieri,48,1,0,1
2001,2/3/2002,STL,NE,L 17-20,Jeff Wilkins,52,0,0,1
2001,2/3/2002,NE,STL,W 20-17,Adam Vinatieri,37,1,0,1
2001,1/27/2002,PHI,STL,L 24-29,David Akers,46,1,0,1
2001,1/27/2002,NE,PIT,W 24-17,Adam Vinatieri,50,0,0,1
2001,1/27/2002,PIT,NE,L 17-24,Kris Brown,34,0,1,1
2001,1/27/2002,STL,PHI,W 29-24,Jeff Wilkins,53,0,0,1
2001,1/27/2002,STL,PHI,W 29-24,Jeff Wilkins,41,1,0,1
2001,1/27/2002,NE,PIT,W 24-17,Adam Vinatieri,44,1,0,1
2001,1/27/2002,PIT,NE,L 17-24,Kris Brown,30,1,0,1
2001,1/27/2002,STL,PHI,W 29-24,Jeff Wilkins,27,1,0,1
2001,1/27/2002,STL,PHI,W 29-24,Jeff Wilkins,39,1,0,1
2001,1/20/2002,BAL,PIT,L 10-27,Matt Stover,26,1,0,1
2001,1/20/2002,PIT,BAL,W 27-10,Kris Brown,35,0,0,1
2001,1/20/2002,GB,STL,L 17-45,Ryan Longwell,28,1,0,1
2001,1/20/2002,PIT,BAL,W 27-10,Kris Brown,21,1,0,1
2001,1/20/2002,PIT,BAL,W 27-10,Kris Brown,46,1,0,1
2001,1/20/2002,STL,GB,W 45-17,Jeff Wilkins,27,1,0,1
2001,1/19/2002,PHI,CHI,W 33-19,David Akers,23,1,0,1
2001,1/19/2002,NE,OAK,W 16-13,Adam Vinatieri,45,1,0,1
2001,1/19/2002,OAK,NE,L 13-16,Sebastian Janikowski,45,1,0,1
2001,1/19/2002,PHI,CHI,W 33-19,David Akers,46,1,0,1
2001,1/19/2002,CHI,PHI,L 19-33,Paul Edinger,38,1,0,1
2001,1/19/2002,PHI,CHI,W 33-19,David Akers,24,1,0,1
2001,1/19/2002,NE,OAK,W 16-13,Adam Vinatieri,23,1,0,1
2001,1/19/2002,OAK,NE,L 13-16,Sebastian Janikowski,38,1,0,1
2001,1/19/2002,PHI,CHI,W 33-19,David Akers,40,1,0,1
2001,1/19/2002,NE,OAK,W 16-13,Adam Vinatieri,23,1,0,1
2001,1/13/2002,MIA,BAL,L 3-20,Olindo Mare,33,1,0,1
2001,1/13/2002,GB,SF,W 25-15,Ryan Longwell,26,1,0,1
2001,1/13/2002,BAL,MIA,W 20-3,Matt Stover,40,0,0,1
2001,1/13/2002,BAL,MIA,W 20-3,Matt Stover,40,1,0,1
2001,1/13/2002,GB,SF,W 25-15,Ryan Longwell,45,1,0,1
2001,1/13/2002,SF,GB,L 15-25,Jose Cortez,34,0,1,1
2001,1/13/2002,BAL,MIA,W 20-3,Matt Stover,35,1,0,1
2001,1/12/2002,NYJ,OAK,L 24-38,John Hall,45,0,0,1
2001,1/12/2002,OAK,NYJ,W 38-24,Sebastian Janikowski,45,1,0,1
2001,1/12/2002,TB,PHI,L 9-31,Martin Gramatica,32,1,0,1
2001,1/12/2002,NYJ,OAK,L 24-38,John Hall,41,0,1,1
2001,1/12/2002,OAK,NYJ,W 38-24,Sebastian Janikowski,41,1,0,1
2001,1/12/2002,TB,PHI,L 9-31,Martin Gramatica,36,1,0,1
2001,1/12/2002,NYJ,OAK,L 24-38,John Hall,45,1,0,1
2001,1/12/2002,TB,PHI,L 9-31,Martin Gramatica,27,1,0,1
2001,1/12/2002,OAK,NYJ,W 38-24,Sebastian Janikowski,21,1,0,1
2001,1/12/2002,PHI,TB,W 31-9,David Akers,26,1,0,1
2002,12/30/2002,STL,SF,W 31-20,Jeff Wilkins,39,1,0,0
2002,12/30/2002,SF,STL,L 20-31,Jeff Chandler,44,1,0,0
2002,12/30/2002,SF,STL,L 20-31,Jeff Chandler,19,1,0,0
2002,12/29/2002,WAS,DAL,W 20-14,Jose Cortez,38,1,0,0
2002,12/29/2002,WAS,DAL,W 20-14,Jose Cortez,22,1,0,0
2002,12/29/2002,TEN,HOU,W 13-3,Joe Nedney,28,1,0,0
2002,12/29/2002,TEN,HOU,W 13-3,Joe Nedney,26,1,0,0
2002,12/29/2002,TB,CHI,W 15-0,Martin Gramatica,33,1,0,0
2002,12/29/2002,TB,CHI,W 15-0,Martin Gramatica,32,1,0,0
2002,12/29/2002,TB,CHI,W 15-0,Martin Gramatica,30,1,0,0
2002,12/29/2002,TB,CHI,W 15-0,Martin Gramatica,26,1,0,0
2002,12/29/2002,SEA,SD,W 31-28,Rian Lindell,52,0,0,0
2002,12/29/2002,SEA,SD,W 31-28,Rian Lindell,24,1,0,0
2002,12/29/2002,SD,SEA,L 28-31,Steve Christie,29,1,0,0
2002,12/29/2002,SD,SEA,L 28-31,Steve Christie,26,1,0,0
2002,12/29/2002,PIT,BAL,W 34-31,Jeff Reed,48,1,0,0
2002,12/29/2002,PIT,BAL,W 34-31,Jeff Reed,23,1,0,0
2002,12/29/2002,NE,MIA,W 27-24,Adam Vinatieri,43,1,0,0
2002,12/29/2002,NE,MIA,W 27-24,Adam Vinatieri,41,1,0,0
2002,12/29/2002,NE,MIA,W 27-24,Adam Vinatieri,36,1,0,0
2002,12/29/2002,NE,MIA,W 27-24,Adam Vinatieri,35,1,0,0
2002,12/29/2002,NO,CAR,L 6-10,John Carney,38,1,0,0
2002,12/29/2002,NO,CAR,L 6-10,John Carney,30,1,0,0
2002,12/29/2002,MIN,DET,W 38-36,Gary Anderson,43,0,1,0
2002,12/29/2002,MIN,DET,W 38-36,Gary Anderson,18,1,0,0
2002,12/29/2002,MIA,NE,L 24-27,Olindo Mare,47,0,0,0
2002,12/29/2002,MIA,NE,L 24-27,Olindo Mare,28,1,0,0
2002,12/29/2002,JAX,IND,L 13-20,Danny Boyd,32,1,0,0
2002,12/29/2002,JAX,IND,L 13-20,Danny Boyd,23,1,0,0
2002,12/29/2002,IND,JAX,W 20-13,Mike Vanderjagt,27,1,0,0
2002,12/29/2002,IND,JAX,W 20-13,Mike Vanderjagt,19,1,0,0
2002,12/29/2002,HOU,TEN,L 3-13,Kris Brown,50,0,0,0
2002,12/29/2002,HOU,TEN,L 3-13,Kris Brown,42,1,0,0
2002,12/29/2002,HOU,TEN,L 3-13,Kris Brown,19,0,1,0
2002,12/29/2002,GB,NYJ,L 17-42,Ryan Longwell,23,1,0,0
2002,12/29/2002,DET,MIN,L 36-38,Jason Hanson,37,1,0,0
2002,12/29/2002,DEN,ARI,W 37-7,Jason Elam,54,1,0,0
2002,12/29/2002,DEN,ARI,W 37-7,Jason Elam,44,1,0,0
2002,12/29/2002,DEN,ARI,W 37-7,Jason Elam,21,1,0,0
2002,12/29/2002,CLE,ATL,W 24-16,Phil Dawson,40,1,0,0
2002,12/29/2002,CIN,BUF,L 9-27,Neil Rackers,19,1,0,0
2002,12/29/2002,CAR,NO,W 10-6,Shayne Graham,50,1,0,0
2002,12/29/2002,BUF,CIN,W 27-9,Mike Hollis,32,1,0,0
2002,12/29/2002,BUF,CIN,W 27-9,Mike Hollis,25,1,0,0
2002,12/29/2002,BAL,PIT,L 31-34,Matt Stover,43,1,0,0
2002,12/29/2002,ATL,CLE,L 16-24,Jay Feely,49,1,0,0
2002,12/29/2002,ATL,CLE,L 16-24,Jay Feely,42,1,0,0
2002,12/29/2002,ATL,CLE,L 16-24,Jay Feely,30,1,0,0
2002,12/29/2002,ATL,CLE,L 16-24,Jay Feely,28,0,0,0
2002,12/28/2002,PHI,NYG,L 7-10,David Akers,35,0,0,0
2002,12/28/2002,OAK,KC,W 24-0,Sebastian Janikowski,27,1,0,0
2002,12/28/2002,NYG,PHI,W 10-7,Matt Bryant,39,1,0,0
2002,12/28/2002,NYG,PHI,W 10-7,Matt Bryant,36,0,0,0
2002,12/23/2002,PIT,TB,W 17-7,Jeff Reed,26,1,0,0
2002,12/22/2002,WAS,HOU,W 26-10,Jose Cortez,48,0,0,0
2002,12/22/2002,WAS,HOU,W 26-10,Jose Cortez,46,0,0,0
2002,12/22/2002,WAS,HOU,W 26-10,Jose Cortez,23,1,0,0
2002,12/22/2002,TEN,JAX,W 28-10,Joe Nedney,46,0,0,0
2002,12/22/2002,STL,SEA,L 10-30,Jeff Wilkins,45,1,0,0
2002,12/22/2002,SEA,STL,W 30-10,Rian Lindell,36,1,0,0
2002,12/22/2002,SEA,STL,W 30-10,Rian Lindell,31,1,0,0
2002,12/22/2002,SEA,STL,W 30-10,Rian Lindell,22,1,0,0
2002,12/22/2002,SD,KC,L 22-24,Steve Christie,49,1,0,0
2002,12/22/2002,SD,KC,L 22-24,Steve Christie,30,1,0,0
2002,12/22/2002,SD,KC,L 22-24,Steve Christie,24,1,0,0
2002,12/22/2002,NYJ,NE,W 30-17,John Hall,43,1,0,0
2002,12/22/2002,NYJ,NE,W 30-17,John Hall,39,1,0,0
2002,12/22/2002,NYJ,NE,W 30-17,John Hall,23,1,0,0
2002,12/22/2002,NYG,IND,W 44-27,Matt Bryant,20,1,0,0
2002,12/22/2002,NE,NYJ,L 17-30,Adam Vinatieri,49,1,0,0
2002,12/22/2002,NO,CIN,L 13-20,John Carney,43,1,0,0
2002,12/22/2002,NO,CIN,L 13-20,John Carney,38,1,0,0
2002,12/22/2002,NO,CIN,L 13-20,John Carney,33,0,0,0
2002,12/22/2002,KC,SD,W 24-22,Michael Husted,38,1,0,0
2002,12/22/2002,JAX,TEN,L 10-28,Danny Boyd,24,1,0,0
2002,12/22/2002,IND,NYG,L 27-44,Mike Vanderjagt,27,1,0,0
2002,12/22/2002,IND,NYG,L 27-44,Mike Vanderjagt,20,1,0,0
2002,12/22/2002,HOU,WAS,L 10-26,Kris Brown,46,1,0,0
2002,12/22/2002,GB,BUF,W 10-0,Ryan Longwell,33,1,0,0
2002,12/22/2002,DET,ATL,L 15-36,Jason Hanson,44,0,0,0
2002,12/22/2002,DEN,OAK,L 16-28,Jason Elam,25,1,0,0
2002,12/22/2002,CHI,CAR,L 14-24,Paul Edinger,48,0,1,0
2002,12/22/2002,CAR,CHI,W 24-14,Shayne Graham,25,1,0,0
2002,12/22/2002,BUF,GB,L 0-10,Mike Hollis,33,0,0,0
2002,12/22/2002,BAL,CLE,L 13-14,Matt Stover,43,1,0,0
2002,12/22/2002,BAL,CLE,L 13-14,Matt Stover,31,1,0,0
2002,12/22/2002,ATL,DET,W 36-15,Jay Feely,39,1,0,0
2002,12/22/2002,ATL,DET,W 36-15,Jay Feely,36,1,0,0
2002,12/22/2002,ATL,DET,W 36-15,Jay Feely,23,1,0,0
2002,12/22/2002,ATL,DET,W 36-15,Jay Feely,20,1,0,0
2002,12/21/2002,SF,ARI,W 17-14,Jeff Chandler,42,0,0,0
2002,12/21/2002,SF,ARI,W 17-14,Jeff Chandler,24,1,0,0
2002,12/21/2002,PHI,DAL,W 27-3,David Akers,39,1,0,0
2002,12/21/2002,PHI,DAL,W 27-3,David Akers,32,1,0,0
2002,12/21/2002,MIN,MIA,W 20-17,Gary Anderson,53,1,0,0
2002,12/21/2002,MIN,MIA,W 20-17,Gary Anderson,35,1,0,0
2002,12/21/2002,MIA,MIN,L 17-20,Olindo Mare,25,1,0,0
2002,12/21/2002,DAL,PHI,L 3-27,Billy Cundiff,42,1,0,0
2002,12/21/2002,ARI,SF,L 14-17,Bill Gramatica,40,0,0,0
2002,12/16/2002,TEN,NE,W 24-7,Joe Nedney,45,0,0,0
2002,12/16/2002,TEN,NE,W 24-7,Joe Nedney,28,1,0,0
2002,12/15/2002,TB,DET,W 23-20,Martin Gramatica,38,1,0,0
2002,12/15/2002,TB,DET,W 23-20,Martin Gramatica,28,1,0,0
2002,12/15/2002,TB,DET,W 23-20,Martin Gramatica,20,1,0,0
2002,12/15/2002,STL,ARI,W 30-28,Jeff Wilkins,37,1,0,0
2002,12/15/2002,STL,ARI,W 30-28,Jeff Wilkins,26,1,0,0
2002,12/15/2002,SF,GB,L 14-20,Jeff Chandler,47,1,0,0
2002,12/15/2002,SF,GB,L 14-20,Jeff Chandler,42,1,0,0
2002,12/15/2002,SEA,ATL,W 30-24,Rian Lindell,43,1,0,0
2002,12/15/2002,SD,BUF,L 13-20,Steve Christie,53,1,0,0
2002,12/15/2002,SD,BUF,L 13-20,Steve Christie,44,0,0,0
2002,12/15/2002,SD,BUF,L 13-20,Steve Christie,39,1,0,0
2002,12/15/2002,PIT,CAR,W 30-14,Jeff Reed,41,1,0,0
2002,12/15/2002,PIT,CAR,W 30-14,Jeff Reed,36,1,0,0
2002,12/15/2002,PIT,CAR,W 30-14,Jeff Reed,23,1,0,0
2002,12/15/2002,PHI,WAS,W 34-21,David Akers,45,1,0,0
2002,12/15/2002,PHI,WAS,W 34-21,David Akers,28,1,0,0
2002,12/15/2002,OAK,MIA,L 17-23,Sebastian Janikowski,45,1,0,0
2002,12/15/2002,OAK,MIA,L 17-23,Sebastian Janikowski,38,1,0,0
2002,12/15/2002,OAK,MIA,L 17-23,Sebastian Janikowski,26,1,0,0
2002,12/15/2002,NYJ,CHI,L 13-20,John Hall,42,1,0,0
2002,12/15/2002,NYJ,CHI,L 13-20,John Hall,28,1,0,0
2002,12/15/2002,NYG,DAL,W 37-7,Matt Bryant,38,1,0,0
2002,12/15/2002,NYG,DAL,W 37-7,Matt Bryant,35,1,0,0
2002,12/15/2002,NYG,DAL,W 37-7,Matt Bryant,31,1,0,0
2002,12/15/2002,NO,MIN,L 31-32,John Carney,40,1,0,0
2002,12/15/2002,NO,MIN,L 31-32,John Carney,34,1,0,0
