pid,fum,frcv,fry,forc
474718,MR-2500,BU-0200,12,
474761,JC-6200,JC-6200,0,
474806,KC-2000,SC-0900,0,AS-2400
474812,KC-2000,JW-1100,2,
474909,BT-0200,PA-0400,10,JL-0100
474924,KC-2000,JS-0600,0,MW-2300
474933,DM-1200,KS-0800,0,CW-1600
474937,RF-0500,RF-0500,0,
474993,JC-2300,LM-1100,0,GW-1400
475129,MH-1600,JS-1300,0,DC-2900
475143,LM-0800,EM-1300,0,JM-2800
475175,LM-0800,WW-0800,0,
475323,AD-0100,AS-2000,0,DJ-0500
475332,JS-2300,,0,SB-1700
475378,CM-1500,CM-1500,0,CC-5000
475435,DA-0900,DA-0900,0,
475458,SB-1100,JP-0600,56,DT-0100
475496,MV-0300,JL-0600,0,QM-0200
475622,BR-1100,HN-0300,0,TS-3500
475675,RM-3900,HN-0300,0,HN-0300
475730,MM-4800,PM-0500,0,RL-0600
475738,BR-1100,CR-0500,0,JJ-2700
475773,TS-0700,,0,QB-0100
475781,MS-4100,MS-4100,0,
475850,MM-5300,RS-1200,0,SJ-0700
475874,SL-0900,SL-0900,0,
475893,EG-0400,EG-0400,0,AF-0700
475900,JF-3100,EG-0400,0,KV-0100
475923,DP-1100,LD-0400,0,
476067,JH-3600,,0,AW-1800
476189,EM-0200,EM-0200,0,LF-0300
476195,RG-2300,MB-2700,13,JP-2900
476253,KK-1200,DC-3000,0,GH-0300
476285,KK-1200,TD-0700,0,
476424,AS-1600,AS-1600,0,
476432,TJ-0300,WT-0400,12,PH-0300
476511,TJ-0300,TJ-0300,0,
476556,TJ-0300,PW-1200,0,PH-0300
476584,JK-1000,,0,
476586,MS-0100,MM-5700,0,AS-3100
476690,TR-0800,SP-1500,0,MD-0300
476696,MS-0100,SL-0500,0,DM-1400
476726,TR-0800,TR-0800,0,
476727,FJ-0300,JW-2300,0,
476840,CH-2400,RB-4900,0,
476926,JF-2600,RM-4600,0,VM-0300
476958,KM-2900,TB-2400,0,QG-0400
477043,JC-0500,DM-1600,0,JH-6100
477049,KO-0700,LH-1900,0,
477056,WM-0300,WM-0300,0,MG-0800
477057,BL-1200,BL-1200,0,CJ-1600
477281,RW-2600,JB-0300,0,KK-1000
477314,JF-1900,JF-1900,0,KK-1000
477594,KK-1200,LS-0500,0,BO-0400
477699,CS-4200,RD-1500,0,BW-1200
477704,PP-0400,PP-0400,0,
477804,DM-1600,DB-1200,0,NB-0100
477918,AP-0700,AH-2900,0,MF-1400
478033,AP-0700,SJ-0700,0,
478042,DH-2700,,0,IA-0100
478135,JC-6200,JV-0500,0,TM-1300
478191,SH-1400,,0,RH-0700
478198,MI-0100,CT-1500,1,CT-1500
478221,RC-1500,SC-1300,0,JS-1800
478306,SS-2100,CW-3700,-1,MB-5100
478398,CM-1500,JT-1400,0,DF-1900
478452,OM-0200,OM-0200,0,PA-0400
478459,PH-0500,AB-1500,0,PW-0700
478493,MH-0800,JT-1400,0,KC-2200
478520,KC-2000,JS-2100,5,JS-2100
478548,JM-3200,TS-0700,0,
478659,MC-0700,ST-1200,4,KV-0100
478668,DM-1200,CA-1300,0,EW-1700
478699,KW-1200,DG-0400,0,AS-3600
478710,FJ-0300,KK-1300,0,PW-1200
478822,PC-0700,TR-0800,0,
478855,MA-1400,DF-1800,0,JS-4600
478912,ED-0200,LH-0300,10,RN-0300
478976,KO-0700,DP-0900,0,MJ-1800
479143,DT-0600,GQ-0100,0,KJ-0100
479323,MT-1300,RN-1100,0,JM-1900
479354,PR-0300,KL-1400,0,MA-0800
479423,MV-0300,,0,SN-0500
479424,MV-0300,RE-0100,64,PJ-0200
479433,MV-0300,SN-0500,2,JA-0100
479547,GS-0100,DT-1700,0,
479584,SB-1100,MB-2700,65,
479586,QP-0200,QP-0200,0,DT-1700
479650,GS-0100,,0,AR-1400
479798,BG-0100,UN-0100,0,
479808,MT-2300,MT-2300,0,
479817,BG-0100,BG-0100,0,
479825,MJ-2500,,0,JP-4300
479826,BG-0100,ML-1500,0,
479919,KB-1900,RA-1500,0,
479928,KA-0800,BK-0700,0,
479972,MH-1600,DH-1900,0,VM-0300
480265,MS-4100,JB-3300,0,JA-0900
480293,DM-2200,PL-0300,0,CA-1300
480363,MJ-0800,LD-0400,0,
480435,MV-0300,MV-0300,0,
480451,MV-0300,MV-0300,0,
480468,MV-0300,JP-2400,0,KP-0600
480730,RB-4900,DJ-0500,0,JM-5100
480753,RB-4900,RB-4900,0,
480942,BM-2600,DW-0500,0,DP-0900
480984,FG-0200,JF-0300,0,RM-1600
480996,VD-0100,,0,DS-2200
481019,NC-0200,DW-0500,0,
481151,TJ-2400,TJ-2400,0,
481219,JF-1900,JF-1900,0,JK-1300
481344,SB-1100,SB-1100,0,
481363,JF-1900,QM-0200,14,CC-1200
481365,SB-1100,HN-0300,28,RL-0600
481371,LW-1200,LW-1200,0,
481410,PR-0300,NH-0200,0,WG-0600
481422,PC-0900,PC-0900,0,DW-1500
481434,MC-0700,CW-2000,0,AB-0600
481534,MR-2500,RB-0700,0,DW-1700
481600,MR-2500,MB-1900,0,AC-1500
481728,AR-1300,AR-1300,0,JP-2000
481816,JC-6200,JC-6200,0,
481830,JS-6200,JP-2000,0,LB-0900
481863,RG-0500,JC-6200,0,
481905,LW-0500,LW-0500,0,
481998,MU-0400,AM-1400,0,
482026,KK-1200,BK-0400,0,RB-3000
482031,PP-0400,AJ-0400,0,KC-0900
482035,AR-1100,AR-1100,0,LH-1400
482082,BR-1100,RM-1400,0,RM-1400
482104,BR-1100,JA-1500,47,DF-1900
482175,CP-0400,TP-1600,16,JH-2100
482231,KO-0300,JW-5300,4,LL-0200
482285,TR-0800,TR-0800,0,RK-0500
482293,PC-0700,TR-0800,0,
482307,FJ-0300,FJ-0300,0,KG-0700
482320,PC-0700,TR-0800,0,
482349,PC-0700,TR-0800,0,
482362,RG-2300,SL-0500,0,AS-3100
482598,CN-0500,CN-0500,0,
482729,MJ-2500,MJ-2500,0,
482918,CM-1500,CM-1500,0,
483098,AG-1500,AG-1500,0,
483265,DM-2200,AP-0700,0,
483430,RB-3900,NB-0400,0,
483446,AS-1600,CJ-0900,3,JB-0100
483500,AS-1600,AS-1600,0,
483532,JM-0200,DG-1300,0,JS-4600
483585,BB-0600,BB-0600,0,
483592,AP-0900,DC-4700,0,
483600,SB-1100,BC-1700,3,RK-0500
483620,AP-0900,JG-2500,0,
483645,WM-0800,TH-1600,0,
483662,RT-1300,RT-1300,0,JB-1300
483696,SB-1100,SB-1100,0,BO-0400
483714,DM-0200,EM-1200,0,CB-4400
484030,AB-2600,CH-0100,0,CC-0200
484047,KK-1200,JW-3600,0,OU-0100
484110,CW-1400,AR-1100,0,
484136,EM-0200,DD-2000,0,DC-1000
484308,DF-0500,MB-5100,10,DB-2200
484394,JC-0500,JC-0500,0,
484591,MT-1300,RM-3100,0,KD-0100
484605,RM-1200,RM-1200,0,JO-0300
484675,LW-1200,,0,JM-3600
484685,MS-0100,JM-2400,6,ER-0100
484705,MS-0100,SG-1300,0,
484722,MS-0100,PK-0300,0,
484741,MS-0100,JJ-2700,26,HN-0300
484789,JF-1900,MD-0400,0,AM-0900
484823,RW-2600,SP-1500,0,CP-0100
484825,SH-1300,,0,CW-2300
484872,CP-0400,MB-1900,0,MB-1900
484919,BE-0300,JL-1100,0,
485068,CN-0500,CN-0500,0,SE-0300
485297,JA-2900,JB-8800,0,JB-8800
485377,EM-0200,ET-0200,0,CC-2600
485379,ML-2500,MB-2700,0,OU-0100
485410,MR-1500,RB-2000,0,RB-2000
485430,EM-0200,KB-1400,0,
485448,SR-0500,ML-2500,0,
485500,VC-0300,KC-0900,0,WT-0200
485552,BT-0300,,0,DC-2900
485693,BG-0100,NC-0200,0,
485698,MT-0900,GA-0400,10,
485791,KC-1500,DB-3200,0,JL-0100
486008,MH-1600,JR-2400,0,CH-3100
486054,KK-1200,JA-0900,0,BR-1000
486062,CW-1400,,0,CG-2800
486126,MJ-0800,RJ-0900,0,CH-0100
486292,DM-3100,TJ-2400,0,
486387,MS-0200,MS-0200,0,
486425,FG-0200,MF-1400,0,
486507,MW-2800,PW-1200,0,DG-1300
486561,WW-0200,AM-2500,0,
486803,PR-0300,PR-0300,0,
486851,PR-0300,AG-1200,0,RA-1500
486897,RG-1600,VW-0100,0,BG-2100
487127,BM-1100,,0,
487219,JS-2700,,0,SN-0500
487323,SS-2100,,0,WM-1000
487335,AS-1600,KV-0100,0,KV-0100
487493,MS-4100,JB-0400,0,AS-1500
487519,TY-0300,TY-0300,0,
487527,DC-1600,MJ-1800,0,NC-0200
487670,PG-0100,CD-2200,35,RN-0300
487719,BB-0600,BB-0600,0,
487826,JB-2100,JB-2100,0,
487969,SB-1100,,0,
487980,SJ-0200,MH-3300,0,MB-5100
488141,BR-1100,TE-0400,0,JC-2700
488220,RF-0500,EP-0300,0,MK-0900
488287,DT-1000,DT-1000,0,
488355,JC-0500,MA-0200,0,
488409,KB-1300,DM-1600,0,
488431,CM-1500,TK-0200,0,
488434,KB-1300,KB-1300,0,JS-2100
488546,JF-1900,TJ-0900,0,TJ-0900
488549,BT-0200,WS-0700,0,LW-0700
488631,MS-0200,WS-0700,0,PM-0500
488667,PT-0400,DB-3400,0,GH-0700
488860,MS-2100,,0,JP-2800
488865,TC-1300,GW-0300,0,VW-0200
488947,AH-2800,TN-0400,7,BJ-0700
489017,TC-1700,,0,EH-0600
489092,JC-6200,JA-0900,0,JA-0900
489182,GM-0800,AS-3300,0,
489213,DT-0600,AF-0200,0,BS-1300
489219,JM-3600,JM-3600,0,JW-5100
489233,RB-4900,,0,AM-0900
489285,MM-4700,VC-0100,0,CP-0100
489293,DB-1800,MC-1900,0,JL-1200
489312,MM-4700,,0,AM-0900
489319,DK-0400,DB-6300,37,DB-6300
489499,CW-1900,CW-1900,0,
489502,JC-5600,JC-5600,0,
489531,CW-1900,DJ-0500,0,TW-0600
489680,SL-0900,JS-4800,0,AD-1100
489743,SL-0900,SL-0900,0,
489843,JB-2100,TM-1400,0,AA-1400
489895,JG-0100,JA-1700,0,CJ-1300
489949,JS-6700,BH-1000,0,RD-1500
490126,PP-0100,PP-0100,0,
490218,WM-0300,YB-0100,0,TC-3100
490223,MM-4700,MM-4700,0,
490232,TT-0700,MW-3100,0,KL-0200
490333,MM-4700,DW-2900,0,DW-2900
490377,CJ-1700,CJ-1700,0,JJ-5000
490418,MM-0900,JH-1400,0,JN-0100
490723,KB-1300,KB-1300,0,
490784,JF-2600,DA-1900,0,SP-1300
490857,RC-1500,TG-0600,0,
491021,CW-2200,AE-0600,1,AE-0600
491065,TC-1300,AH-1000,3,QM-0200
491116,AF-0300,JB-6800,0,DW-1100
491144,CP-0400,JV-0500,0,
491169,DC-1100,CJ-2400,0,TJ-1900
491300,MJ-2500,BM-1900,0,BP-0900
491311,RR-0400,RM-1300,0,DS-2700
491317,MJ-2500,JM-2400,0,BM-1500
491337,JF-1900,JF-1900,0,JM-5000
491365,BG-0100,UN-0100,0,
491376,MJ-2500,MJ-2500,0,BP-0900
491530,GS-0100,SJ-0200,0,JV-0500
491577,AF-0300,JV-0500,0,MJ-0600
491687,EM-0200,BJ-0600,0,
491794,KK-1200,LB-1400,0,JJ-2700
491847,JF-1900,DD-2000,0,OS-0400
491905,JF-1900,BM-1600,0,SA-0100
491985,CN-0500,JA-0900,5,EH-0400
491989,KP-0700,KP-0700,0,EG-0900
492044,PH-0400,CM-3400,0,CM-3400
492053,CN-0500,CG-2400,0,JA-0900
492072,CP-2000,AP-0700,0,
492094,KP-0700,KP-0700,0,
492140,JL-1100,AM-3000,0,TC-0200
492352,BG-0100,ML-1500,0,
492384,MS-0200,MR-2000,5,CS-1300
492466,BT-0200,DL-2300,23,DL-0300
492511,TT-0700,TT-0700,0,CA-1300
492581,AG-1200,AG-1200,0,
492583,TT-0700,CA-1300,24,CA-1300
492619,TT-0700,TT-0700,0,
492649,LB-0100,LJ-0200,0,AS-1900
492693,JB-2100,JB-2100,0,
492702,RF-0500,BO-0400,0,
492864,ML-2500,GW-1500,0,TH-2800
492991,CM-1500,IS-0400,0,AB-3100
493036,CM-1500,CM-1500,0,
493040,CO-0300,JT-1600,0,DW-2600
493081,AS-1600,AS-1600,0,PT-0200
493108,CM-1500,CM-1500,0,
493143,CM-1500,CM-1500,0,PH-0300
493259,BR-1100,BR-1100,0,AC-0700
493308,TB-2300,,0,BK-0300
493352,JK-0500,MV-0300,0,
493410,MV-0300,TH-1500,0,DW-1100
493481,DM-1200,QJ-0100,0,CL-1000
493526,RM-1200,KL-0800,0,JM-3200
493529,MC-0700,DH-4400,0,TL-0100
493620,PR-0300,AS-3600,-1,
493629,PR-0300,PR-0300,0,TH-0200
493731,DC-3200,JA-2500,0,IO-0200
493746,MC-0700,JO-0100,0,
493828,LB-0500,EL-0600,0,RH-0700
493937,PP-0100,PP-0100,0,
493969,DC-1100,RE-0100,0,CL-1300
494138,CO-0300,JW-1100,0,DR-3700
494269,JK-1000,JK-1000,0,RM-0900
494333,MS-0100,MD-0100,0,
494353,FJ-0100,JL-1200,3,SP-1500
494354,SG-1300,DF-0600,0,SJ-0500
494359,CS-3400,,0,AC-2400
494443,BB-0600,BB-0600,0,
494489,RH-1600,DW-2600,3,PW-1200
494547,TA-1100,NB-0400,0,PW-1200
494550,VD-0100,LL-0200,3,DH-0700
494560,BB-0600,BB-0600,0,
494625,LW-0500,LW-0500,0,
494635,DB-5300,RL-0700,2,RS-1000
494827,BT-0300,BT-0300,0,
494886,TC-0200,MM-0900,0,
494895,JC-4300,NC-0200,0,NC-0200
494904,LH-1100,JS-1300,0,TH-2800
494920,JF-2600,MR-0500,0,CB-0100
495043,CP-0500,CP-0500,0,
495147,KB-1400,EM-0200,0,
495187,TB-2300,JW-3600,0,MB-2700
495195,AR-1500,RN-1100,0,
495203,DT-1000,DT-1000,0,
495207,JE-0100,SP-0800,0,TS-0400
495252,DM-1300,DM-1300,0,
495355,ED-0700,CT-0100,0,DS-4300
495431,JS-3700,JS-3700,0,CL-1400
495499,PR-0300,PR-0300,0,CW-3700
495500,JH-3600,,0,
495654,DR-0800,VL-0100,0,BM-1300
495745,JF-1900,WG-0500,2,JH-2100
495783,MW-0500,PK-0300,0,
495832,JC-6200,JC-6200,0,
495851,MF-1300,BR-1200,22,BR-1200
495860,DJ-0200,SH-1400,2,CG-1700
495890,MF-1300,MP-0500,0,TC-2000
495894,JK-1800,JK-1800,0,
495954,PC-0900,MG-0600,0,
496059,CP-0500,CL-1000,0,AB-0600
496117,PR-0300,LH-1900,0,TK-0200
496124,CJ-1100,BU-0200,17,JP-2000
496135,NB-0800,TJ-1000,0,TJ-1000
496163,DH-2700,DH-2700,0,
496170,JC-6200,AS-3200,0,
496208,JC-6200,,0,CA-1300
496255,SL-0900,SL-0900,0,
496331,CP-0400,CP-0400,0,
496425,DO-0300,TA-0600,7,JM-5000
496482,MC-0700,CW-2000,0,DW-2900
496847,DM-4300,DM-4300,0,JB-8800
496876,FJ-0100,JR-0300,0,GS-0900
496998,MT-2400,,0,TP-2000
497089,MC-2700,,0,JD-3000
497189,SJ-0200,CG-1300,0,CG-1300
497225,JC-5600,BL-0500,0,DN-1200
497240,CM-1500,JC-5600,0,
497272,MM-4700,RI-0100,0,RK-0500
497322,MM-4700,SB-0900,-1,RK-0500
497351,DB-1800,DB-1800,0,
497456,PP-0100,PP-0100,0,
497538,JJ-3500,BB-2600,0,
497569,GO-0100,AA-1900,0,WW-0800
497623,CN-0500,CN-0500,0,
497772,SS-2200,JH-1000,0,
497915,DR-0800,BO-0100,0,MR-1500
497975,DR-0800,AB-1600,0,MS-2400
498042,GT-0100,,0,BP-0900
498296,TB-2300,TB-2300,0,
498331,JM-3600,NK-0700,0,
498416,CP-2000,AP-0700,0,CM-0900
498420,AR-1300,AR-1300,0,
498504,RC-1500,RD-1100,0,
498533,JJ-4200,,0,CG-2800
498604,WM-0300,BS-1300,9,CP-0100
498632,NM-0200,MS-0100,0,
498653,BP-1200,MS-2300,0,DW-2900
498675,JM-3600,CV-0200,0,WW-0900
498762,KW-1200,AN-0100,0,JS-1800
498921,TM-0800,TM-0800,0,
498992,PP-0100,,0,
499079,FD-0200,GS-0900,0,GS-0900
499106,RG-2300,RG-2300,0,JH-2800
499165,JW-6000,JW-6000,0,LF-0300
499278,DB-1800,DB-1800,0,
499350,RF-0500,SC-0400,0,
499358,RF-0500,CR-0900,0,JT-0900
499370,RF-0500,RF-0500,0,
499379,AL-0700,RF-0500,0,
499537,BG-0100,,0,JS-2100
499702,MT-2400,WW-0800,2,CM-1300
499763,CP-2000,,0,DB-5200
499799,LB-0700,DV-0100,0,
499872,MB-5200,BR-1000,0,
499895,MJ-0800,AC-2900,0,
499901,LW-0700,LW-0700,0,
499931,JF-1900,JF-1900,0,
500023,JS-4300,,0,JS-3300
500029,AD-0100,AH-1900,0,
500085,ML-2500,ML-2500,0,QM-0200
500181,SB-1100,CM-1600,2,CC-2600
500221,LW-0500,BM-0600,0,
500240,SB-1100,DH-2000,9,CC-2600
500286,CW-1400,DW-2600,0,PW-1200
500294,JS-3700,JS-3700,0,
500365,PP-0400,NB-0400,0,TG-1400
500424,RM-1200,BD-1000,0,LB-0900
500516,RM-1200,CT-1500,3,CT-1500
500714,EM-0200,DL-0200,5,JB-0100
500760,TB-2300,AB-0100,0,WG-0600
500892,MS-4100,NB-0800,0,
500995,AR-1300,BB-3700,0,CA-1300
501064,MM-4700,MM-4700,0,
501104,MM-4700,MM-4700,0,
501116,MM-4700,DW-1100,0,
501325,AS-1600,,0,TS-3500
501413,MR-2500,MR-2500,0,KW-1400
501458,DF-1700,RD-1100,0,
501504,AF-0900,AY-0100,38,PP-0800
501561,DK-0300,CP-2500,0,SM-2300
501579,TY-0100,TY-0100,0,
501612,AF-0900,AF-0900,0,RA-0800
501673,LB-0500,JM-2800,0,JJ-4300
501726,JF-3100,DB-0600,0,DB-0600
501729,MH-1600,MH-1600,0,
501745,JR-2400,TJ-0200,13,RB-0700
501758,CJ-1700,SJ-0700,0,AT-0100
501761,MW-2800,CF-0500,0,JB-0300
501776,LB-0500,JC-1700,0,JC-1700
501834,JF-3100,JF-3100,0,
501857,SB-1100,PL-0200,0,SA-0100
501859,PP-0400,PP-0400,0,
501930,LK-0200,SA-0100,1,SA-0100
501971,CW-1400,BP-1100,0,BP-1100
502054,CM-1500,AS-1700,0,
502073,AD-0100,SP-0600,0,JS-2100
502276,AC-2400,LM-1100,0,
502357,CP-0400,JA-0300,0,CG-1400
502433,JS-2700,JL-0100,4,JL-0100
502636,RG-2300,RG-2300,0,
503086,DF-0500,OF-0100,0,PO-0100
503110,TT-0700,,0,
503221,MM-4800,JA-2000,0,TH-0200
503226,TP-0100,BK-0300,0,
503405,AR-1500,PA-0300,0,IA-0100
503470,DS-0900,RH-0700,0,TP-2000
503476,BJ-0600,BJ-0600,0,JD-3000
503477,EM-0200,DD-1400,0,WS-0800
503536,TJ-0300,TJ-0300,0,
503560,LW-0500,LW-0500,0,
503630,VY-0100,VY-0100,0,KW-2500
503858,TY-0100,JS-0300,90,VW-0100
504031,CS-3400,CS-3400,0,MG-1800
504047,RF-0500,CM-1300,0,CM-1300
504071,CJ-1700,,0,JB-8800
504094,SC-0400,CM-1300,0,SM-0500
504180,JB-6500,ZB-0200,0,
504239,DB-3200,DB-3200,0,CS-3800
504292,DH-2700,DH-2700,0,
504304,CH-0900,CH-0900,0,JH-5500
504398,JK-1000,PR-0200,0,
504406,PT-1000,PT-1000,0,
504436,RH-1600,ES-1100,0,MD-0400
504452,BB-0600,,0,GM-0800
504482,RG-2300,CP-0100,0,AM-0900
504557,BT-0300,ES-0200,0,SS-3400
504759,JF-1900,JM-5100,2,JS-2100
505053,JE-0100,JE-0100,0,
505081,DC-1100,KA-1000,0,MS-2100
505166,CP-2000,JH-6100,18,BD-0700
505179,WM-0300,JS-0500,0,CG-2800
505230,TT-0700,JA-0900,1,JA-0900
505275,MW-3100,CH-1500,0,
505371,DB-5300,AB-0200,0,MA-0100
505441,TR-0800,DM-4300,0,
505526,AF-0300,AS-1500,0,RM-2400
505556,VD-0100,TG-0900,0,CD-0200
505726,EM-0200,BR-0100,1,CM-0900
506078,BG-0100,BG-0100,0,
506108,JC-0100,NH-0700,0,
506173,HW-0100,SB-1700,0,KM-0100
506178,HM-0200,DJ-0500,1,JH-0100
506203,JN-1900,JN-1900,0,
506214,CM-1500,AM-0100,0,JW-6500
506311,PP-0100,MT-1700,0,MO-0500
506314,BG-0100,EM-1300,0,AC-1500
506339,LB-0500,JZ-0300,0,TA-0600
506346,PP-0100,CC-2900,8,MO-0500
506364,JF-3100,NC-0600,0,DS-2700
506400,LB-0500,JM-5000,0,RA-0800
506422,BG-0100,BG-0100,0,
506441,JF-3100,MM-0300,0,DC-2900
506473,RG-2300,VW-0200,0,AC-0700
506564,RG-2300,RH-1600,0,
506661,SM-2300,EM-1200,0,BJ-1500
506673,BT-0200,RM-1600,0,RM-1600
506709,AD-0100,BR-0200,0,CB-0800
506748,TY-0100,JF-0300,0,MJ-1800
506753,AF-0900,GA-0400,9,RM-1600
506874,DM-1200,JB-6500,0,GM-0800
506935,MS-0100,DJ-1600,0,TH-0200
506967,CP-2000,ST-1200,0,CA-1300
506995,LB-0700,DA-1700,0,CH-1600
507042,LB-0700,SH-1000,0,
507052,CP-2000,TG-0600,0,KV-0100
507137,JW-1500,CA-1300,0,DL-1200
507365,DB-1800,AS-0100,0,AS-0100
507375,CM-0300,TC-3100,0,TC-3100
507376,MM-4700,MP-0500,0,JB-0100
507436,JL-2800,JL-2800,0,
507603,MR-0500,EW-0100,5,RF-1200
507705,DO-0300,JL-2000,0,TS-3500
507751,DO-0300,JR-1600,0,TS-3500
507777,DO-0300,DO-0300,0,TS-3500
507780,RR-0400,KC-2200,0,AB-1500
507867,MR-2500,MR-2500,0,JS-2400
508072,QC-0400,QC-0400,0,
508074,TT-0700,,0,JP-2000
508111,TT-0700,II-0100,0,CS-3800
508154,MB-0400,ED-1000,0,WW-0900
508174,KK-1200,LS-0500,0,JS-4600
508210,JS-3700,RM-2400,0,AS-1500
508411,PR-0300,BS-1500,0,
508548,FJ-0300,DG-2400,1,JP-2900
508725,TJ-0300,BP-1100,0,
508733,TJ-0300,TJ-0300,0,
508866,JD-2100,SW-0700,0,
508901,BG-0100,CL-1300,0,JA-0100
508909,BG-0100,CP-1300,13,JA-0100
508985,JF-3100,BJ-0700,0,AS-3100
508990,FJ-0300,,0,GH-0700
509056,TR-0800,DW-1700,7,AC-1500
509156,CB-1400,CB-1400,0,DS-4300
509205,CB-1400,CB-1400,0,QM-0200
509249,CB-1400,JS-3300,0,QM-0200
509273,KC-1400,BM-0500,0,GA-0400
509300,LM-1100,LM-1100,0,MM-3600
509309,RB-4900,GW-1400,0,AW-1200
509322,TC-1300,TC-1300,0,
509374,MM-4700,AM-2300,0,CK-0300
509400,BM-0300,DF-1200,0,DF-1200
509496,BB-0600,BB-0600,0,DT-1000
509562,BJ-0600,VC-0300,0,LF-0300
509694,PG-0100,CH-3800,0,AA-1900
509727,MM-0900,,0,
509748,JC-4300,CR-1700,-1,PA-0400
509802,JK-1800,ET-0200,0,KC-0900
509823,TJ-0300,II-0100,0,JP-2000
509868,MU-0400,PM-0700,0,
509976,AR-1300,MN-0400,0,TH-0200
510115,AF-0900,JA-1700,0,JS-1800
510187,TY-0100,AF-0900,0,
510268,JG-2900,MR-0300,26,JS-0500
510306,DB-3800,EG-0900,9,
510563,DH-2800,AS-1900,0,JD-3300
510583,MS-4100,AC-2900,6,TK-0200
510753,SW-0100,CC-0200,0,OS-0400
510806,SH-1300,JP-0600,47,KC-1800
510813,CM-0300,EL-0100,0,
510842,MS-0100,JH-1000,4,MP-0500
510855,DL-1700,EL-0100,0,JW-2300
510865,LM-1000,BP-1000,33,MD-0300
510905,MV-0300,MV-0300,0,
510945,VY-0100,VY-0100,0,MW-1800
511015,LB-0100,RN-1100,0,RB-2600
511025,TT-0700,MA-0800,0,MA-0800
511043,QC-0400,DF-1000,1,
511047,TB-2300,TB-2300,0,
511078,QC-0400,QC-0400,0,
511081,TT-0700,TT-0700,0,
511142,RM-1200,JG-0300,0,CW-2300
511231,TS-2300,MY-0100,0,DB-6300
511399,BR-1100,JS-4600,0,RM-2400
511429,BR-1100,BR-1100,0,
511434,DO-0300,BR-0200,0,BC-3100
511445,TY-0100,RM-1400,0,RM-1400
511538,AF-0900,KW-0300,0,AB-1500
511559,JA-0300,PG-0100,0,BC-3100
511626,MM-4700,RB-4900,0,DF-1000
511638,JE-0100,JE-0100,0,
511644,DB-1800,DB-1800,0,
511714,MM-4700,VW-0200,0,
511727,MM-4700,MP-2000,0,RN-1100
511847,LW-0700,LW-0700,0,
512086,CB-1400,KR-0500,0,AW-1500
512102,JS-3700,CW-1400,0,
512107,CB-1400,KR-0500,1,CC-0200
512138,RG-2300,BR-1000,0,BR-1000
512177,DA-1700,,0,RD-1500
512211,TG-0600,,0,JW-5300
512422,TT-0700,SJ-0500,17,CK-0300
512445,TT-0700,CK-1200,0,AM-2300
512540,KC-1400,KC-1400,0,
512754,MS-0100,JW-3600,0,
512802,JF-3100,JA-1700,0,
512881,KW-2300,AN-0100,0,DC-3500
512899,SS-3000,JT-1800,0,JW-3600
513089,JH-1400,DL-0300,0,CM-3300
513293,SL-0900,SL-0900,0,
513492,JA-2900,,0,
513649,LW-0500,BC-2400,0,
513678,AS-1600,AS-1600,0,
513743,TJ-0300,DW-2600,0,LG-0700
513779,JS-6200,JS-6200,0,CT-1500
513796,KB-0800,JM-2900,0,CM-0900
513833,KB-0800,EW-1000,0,CP-1000
514043,JJ-4700,MJ-0600,30,SS-1100
514160,MV-0300,PR-0200,3,BO-0400
514240,BB-0600,BT-0700,0,RC-2300
514370,PH-0500,,0,BK-0300
514374,IR-0100,EH-0100,0,CG-1300
514389,IR-0100,JH-0100,0,MA-0200
514401,JC-5600,,0,LT-0400
514441,EJ-1000,EJ-1000,0,
514541,JG-3700,BP-0900,0,TS-3500
514872,SS-2100,TP-2000,0,IA-0100
514921,JF-3100,JA-0100,0,JA-0100
514939,KW-2300,,0,WM-1000
514987,JF-0200,JF-3100,0,
515017,JR-2800,AB-1800,0,LA-0700
515041,MF-1000,ST-1200,0,SH-1000
515072,KS-1700,MB-5100,15,DB-2200
515108,SL-0900,MC-3000,2,EW-0100
515297,TW-3800,SJ-0200,0,
515306,RS-1600,CJ-2300,0,CD-0200
515453,BG-0100,RM-1400,0,RM-1400
515503,JL-1100,JL-1100,0,
515518,DO-0300,JL-2000,0,JM-5000
515533,DO-0300,GS-0800,0,JM-5000
515630,CB-3800,RF-0500,0,
515650,SR-0700,,0,GW-1400
515679,TB-2300,TB-2300,0,KH-1100
515789,JD-1400,CH-3800,0,DB-0600
515886,AH-0300,JN-0100,0,TD-1600
515904,EB-0600,LG-0900,0,EH-0400
515926,KB-0800,JS-0500,3,EH-0400
515935,JM-2900,MS-3400,0,EH-0600
516020,JM-2900,JM-2900,0,BR-1000
516042,CK-0900,RL-1300,0,
516111,TT-0700,JH-5500,0,KL-0800
516152,JA-2000,MW-3100,0,
516435,RH-3000,KW-2500,30,ET-0200
516473,TJ-0300,TJ-0300,0,SA-0100
516592,DB-5300,DB-5300,0,
516609,WB-0700,GJ-1000,0,
516631,BJ-0600,EM-0200,0,AS-3100
516735,TR-0800,MK-0900,0,JT-3800
516770,AD-0100,CP-2300,0,
516908,MC-2400,JD-3300,0,ST-1200
516949,DB-3800,JD-3300,0,WY-0300
517230,WM-0300,JW-0700,0,RM-5300
517302,DL-0800,HM-0200,0,
517357,WM-0300,LW-1600,0,RM-5300
517376,BR-1100,BR-1100,0,ED-1000
517396,PT-0400,PW-1200,0,DW-2600
